 0.3,  0.6,  500, 34192,     0
 0.3,  0.7,    1, 34192,  5991
 0.3,  0.7,    3, 34192,  5433
 0.3,  0.7,    5, 34192,  7380
 0.3,  0.7,   10, 34192,     0
 0.3,  0.7,   50, 34192,  1856
 0.3,  0.7,  100, 34192,     0
 0.3,  0.7,  300, 34192,     0
 0.3,  0.7,  500, 34192,     0
 0.3,  0.8,    1, 34192,  9280
 0.3,  0.8,    3, 34192,  6622
 0.3,  0.8,    5, 34192,  1819
 0.3,  0.8,   10, 34192,  5433
 0.3,  0.8,   50, 34192,  1274
 0.3,  0.8,  100, 34192,   505
 0.3,  0.8,  300, 34192,   394
 0.3,  0.8,  500, 34192,   505
 0.4,  0.1,    1, 34192, 11892
 0.4,  0.1,    3, 34192,  4438
 0.4,  0.1,    5, 34192,  4288
 0.4,  0.1,   10, 34192,  1376
 0.4,  0.1,   50, 34192,  1376
 0.4,  0.1,  100, 34192,     0
 0.4,  0.1,  300, 34192,     0
 0.4,  0.1,  500, 34192,     0
 0.4,  0.2,    1, 34192,  4991
 0.4,  0.2,    3, 34192,  5916
 0.4,  0.2,    5, 34192,  1274
 0.4,  0.2,   10, 34192,  5166
 0.4,  0.2,   50, 34192,  1487
 0.4,  0.2,  100, 34192,  1571
 0.4,  0.2,  300, 34192,     0
 0.4,  0.2,  500, 34192,     0
 0.4,  0.3,    1, 34192, 11451
 0.4,  0.3,    3, 34192,  3002
 0.4,  0.3,    5, 34192,  1928
 0.4,  0.3,   10, 34192,  3306
 0.4,  0.3,   50, 34192,  1643
 0.4,  0.3,  100, 34192,     0
 0.4,  0.3,  300, 34192,   964
 0.4,  0.3,  500, 34192,     0
 0.4,  0.4,    1, 34192,  5848
 0.4,  0.4,    3, 34192,  1618
 0.4,  0.4,    5, 34192,  1274
 0.4,  0.4,   10, 34192,  1571
 0.4,  0.4,   50, 34192,  2453
 0.4,  0.4,  100, 34192,     0
 0.4,  0.4,  300, 34192,     0
 0.4,  0.4,  500, 34192,     0
 0.4,  0.5,    1, 34192,  4234
 0.4,  0.5,    3, 34192,  4288
 0.4,  0.5,    5, 34192,  2061
 0.4,  0.5,   10, 34192,  1819
 0.4,  0.5,   50, 34192,     0
 0.4,  0.5,  100, 34192,     0
 0.4,  0.5,  300, 34192,   394
 0.4,  0.5,  500, 34192,     0
 0.4,  0.6,    1, 34192,  5041
 0.4,  0.6,    3, 34192,  1755
 0.4,  0.6,    5, 34192,  4719
 0.4,  0.6,   10, 34192,  1487
 0.4,  0.6,   50, 34192,  1376
 0.4,  0.6,  100, 34192,     0
 0.4,  0.6,  300, 34192,   394
 0.4,  0.6,  500, 34192,   394
 0.4,  0.7,    1, 34192,  5246
 0.4,  0.7,    3, 34192,  2957
 0.4,  0.7,    5, 34192,  5852
 0.4,  0.7,   10, 34192,  3375
 0.4,  0.7,   50, 34192,  2453
 0.4,  0.7,  100, 34192,     0
 0.4,  0.7,  300, 34192,   394
 0.4,  0.7,  500, 34192,     0
 0.4,  0.8,    1, 34192,  8967
 0.4,  0.8,    3, 34192,  4702
 0.4,  0.8,    5, 34192,     0
 0.4,  0.8,   10, 34192,  3624
 0.4,  0.8,   50, 34192,  1109
 0.4,  0.8,  100, 34192,   505
 0.4,  0.8,  300, 34192,  1062
 0.4,  0.8,  500, 34192,     0
 0.5,  0.1,    1, 34192, 10273
 0.5,  0.1,    3, 34192,  1376
 0.5,  0.1,    5, 34192,  4288
 0.5,  0.1,   10, 34192,  2372
 0.5,  0.1,   50, 34192,   505
 0.5,  0.1,  100, 34192,  1819
 0.5,  0.1,  300, 34192,     0
 0.5,  0.1,  500, 34192,     0
 0.5,  0.2,    1, 34192,  9106
 0.5,  0.2,    3, 34192,  4495
 0.5,  0.2,    5, 34192,  3844
 0.5,  0.2,   10, 34192,  3757
 0.5,  0.2,   50, 34192,  1101
 0.5,  0.2,  100, 34192,  1618
 0.5,  0.2,  300, 34192,     0
 0.5,  0.2,  500, 34192,     0
 0.5,  0.3,    1, 34192,  7923
 0.5,  0.3,    3, 34192,  4719
 0.5,  0.3,    5, 34192,  3002
 0.5,  0.3,   10, 34192,  3566
 0.5,  0.3,   50, 34192,   394
 0.5,  0.3,  100, 34192,   394
 0.5,  0.3,  300, 34192,     0
 0.5,  0.3,  500, 34192,     0
 0.5,  0.4,    1, 34192,  3175
 0.5,  0.4,    3, 34192,  6232
 0.5,  0.4,    5, 34192,  2791
 0.5,  0.4,   10, 34192,  3119
 0.5,  0.4,   50, 34192,   505
 0.5,  0.4,  100, 34192,   505
 0.5,  0.4,  300, 34192,   394
 0.5,  0.4,  500, 34192,     0
 0.5,  0.5,    1, 34192, 12295
 0.5,  0.5,    3, 34192,  4226
 0.5,  0.5,    5, 34192,  5852
 0.5,  0.5,   10, 34192,  2061
 0.5,  0.5,   50, 34192,  1948
 0.5,  0.5,  100, 34192,   505
 0.5,  0.5,  300, 34192,     0
 0.5,  0.5,  500, 34192,     0
 0.5,  0.6,    1, 34192, 10189
 0.5,  0.6,    3, 34192,  4697
 0.5,  0.6,    5, 34192,  3962
 0.5,  0.6,   10, 34192,  1819
 0.5,  0.6,   50, 34192,  1101
 0.5,  0.6,  100, 34192,  1948
 0.5,  0.6,  300, 34192,     0
 0.5,  0.6,  500, 34192,     0
 0.5,  0.7,    1, 34192,  7869
 0.5,  0.7,    3, 34192,  1948
 0.5,  0.7,    5, 34192,  3029
 0.5,  0.7,   10, 34192,  1643
 0.5,  0.7,   50, 34192,  1062
 0.5,  0.7,  100, 34192,   394
 0.5,  0.7,  300, 34192,     0
 0.5,  0.7,  500, 34192,   394
 0.5,  0.8,    1, 34192,  8713
 0.5,  0.8,    3, 34192,  6712
 0.5,  0.8,    5, 34192,  3476
 0.5,  0.8,   10, 34192,  2451
 0.5,  0.8,   50, 34192,   394
 0.5,  0.8,  100, 34192,   394
 0.5,  0.8,  300, 34192,     0
 0.5,  0.8,  500, 34192,     0
 0.6,  0.1,    1, 34192, 11585
 0.6,  0.1,    3, 34192,  6146
 0.6,  0.1,    5, 34192,  7398
 0.6,  0.1,   10, 34192,  5156
 0.6,  0.1,   50, 34192,   394
 0.6,  0.1,  100, 34192,     0
 0.6,  0.1,  300, 34192,     0
 0.6,  0.1,  500, 34192,   505
 0.6,  0.2,    1, 34192, 10451
 0.6,  0.2,    3, 34192,  7739
 0.6,  0.2,    5, 34192,  4546
 0.6,  0.2,   10, 34192,  1856
 0.6,  0.2,   50, 34192,     0
 0.6,  0.2,  100, 34192,   964
 0.6,  0.2,  300, 34192,     0
 0.6,  0.2,  500, 34192,     0
 0.6,  0.3,    1, 34192,  9425
 0.6,  0.3,    3, 34192,   505
 0.6,  0.3,    5, 34192,  1881
 0.6,  0.3,   10, 34192,  1755
 0.6,  0.3,   50, 34192,  1062
 0.6,  0.3,  100, 34192,     0
 0.6,  0.3,  300, 34192,   505
 0.6,  0.3,  500, 34192,     0
 0.6,  0.4,    1, 34192,  8400
 0.6,  0.4,    3, 34192, 12308
 0.6,  0.4,    5, 34192,  4546
 0.6,  0.4,   10, 34192,  1856
 0.6,  0.4,   50, 34192,  1755
 0.6,  0.4,  100, 34192,  1487
 0.6,  0.4,  300, 34192,   394
 0.6,  0.4,  500, 34192,   505
 0.6,  0.5,    1, 34192, 14887
 0.6,  0.5,    3, 34192,  5459
 0.6,  0.5,    5, 34192,  5429
 0.6,  0.5,   10, 34192,  1101
 0.6,  0.5,   50, 34192,  3757
 0.6,  0.5,  100, 34192,   394
 0.6,  0.5,  300, 34192,  1062
 0.6,  0.5,  500, 34192,   394
 0.6,  0.6,    1, 34192,  2451
 0.6,  0.6,    3, 34192,  7199
 0.6,  0.6,    5, 34192,  4739
 0.6,  0.6,   10, 34192,  2387
 0.6,  0.6,   50, 34192,  1928
 0.6,  0.6,  100, 34192,  1487
 0.6,  0.6,  300, 34192,  1928
 0.6,  0.6,  500, 34192,   394
 0.6,  0.7,    1, 34192, 16768
 0.6,  0.7,    3, 34192,  3974
 0.6,  0.7,    5, 34192,  3029
 0.6,  0.7,   10, 34192,  2061
 0.6,  0.7,   50, 34192,  2451
 0.6,  0.7,  100, 34192,     0
 0.6,  0.7,  300, 34192,     0
 0.6,  0.7,  500, 34192,   505
 0.6,  0.8,    1, 34192,  4019
 0.6,  0.8,    3, 34192,  5348
 0.6,  0.8,    5, 34192,  3878
 0.6,  0.8,   10, 34192,     0
 0.6,  0.8,   50, 34192,  2789
 0.6,  0.8,  100, 34192,  1101
 0.6,  0.8,  300, 34192,     0
 0.6,  0.8,  500, 34192,     0
 0.7,  0.1,    1, 34192,  8739
 0.7,  0.1,    3, 34192,  7677
 0.7,  0.1,    5, 34192,  3150
 0.7,  0.1,   10, 34192,  3570
 0.7,  0.1,   50, 34192,  1928
 0.7,  0.1,  100, 34192,  1643
 0.7,  0.1,  300, 34192,  1062
 0.7,  0.1,  500, 34192,     0
 0.7,  0.2,    1, 34192,  9603
 0.7,  0.2,    3, 34192,  4139
 0.7,  0.2,    5, 34192,  5123
 0.7,  0.2,   10, 34192,  4507
 0.7,  0.2,   50, 34192,   964
 0.7,  0.2,  100, 34192,     0
 0.7,  0.2,  300, 34192,   505
 0.7,  0.2,  500, 34192,     0
 0.7,  0.3,    1, 34192,  9299
 0.7,  0.3,    3, 34192,  4181
 0.7,  0.3,    5, 34192,  4706
 0.7,  0.3,   10, 34192,   394
 0.7,  0.3,   50, 34192,   505
 0.7,  0.3,  100, 34192,  1062
 0.7,  0.3,  300, 34192,     0
 0.7,  0.3,  500, 34192,   394
 0.7,  0.4,    1, 34192,  5853
 0.7,  0.4,    3, 34192,  4263
 0.7,  0.4,    5, 34192,  3624
 0.7,  0.4,   10, 34192,  5041
 0.7,  0.4,   50, 34192,   394
 0.7,  0.4,  100, 34192,  1487
 0.7,  0.4,  300, 34192,  1062
 0.7,  0.4,  500, 34192,     0
 0.7,  0.5,    1, 34192, 11476
 0.7,  0.5,    3, 34192,  3767
 0.7,  0.5,    5, 34192,  4485
 0.7,  0.5,   10, 34192,  3175
 0.7,  0.5,   50, 34192,   394
 0.7,  0.5,  100, 34192,  1109
 0.7,  0.5,  300, 34192,   394
 0.7,  0.5,  500, 34192,     0
 0.7,  0.6,    1, 34192, 11458
 0.7,  0.6,    3, 34192,  5921
 0.7,  0.6,    5, 34192,  3878
 0.7,  0.6,   10, 34192,  1376
 0.7,  0.6,   50, 34192,  1928
 0.7,  0.6,  100, 34192,  1109
 0.7,  0.6,  300, 34192,   505
 0.7,  0.6,  500, 34192,   394
 0.7,  0.7,    1, 34192,  3900
 0.7,  0.7,    3, 34192,  4288
 0.7,  0.7,    5, 34192,  4749
 0.7,  0.7,   10, 34192,  5312
 0.7,  0.7,   50, 34192,   394
 0.7,  0.7,  100, 34192,  1856
 0.7,  0.7,  300, 34192,     0
 0.7,  0.7,  500, 34192,  1109
 0.7,  0.8,    1, 34192, 13632
 0.7,  0.8,    3, 34192,  6115
 0.7,  0.8,    5, 34192,  5996
 0.7,  0.8,   10, 34192,  1101
 0.7,  0.8,   50, 34192,   505
 0.7,  0.8,  100, 34192,  1062
 0.7,  0.8,  300, 34192,   394
 0.7,  0.8,  500, 34192,   394
 0.8,  0.1,    1, 34192, 11924
 0.8,  0.1,    3, 34192,  4706
 0.8,  0.1,    5, 34192,   505
 0.8,  0.1,   10, 34192,  3878
 0.8,  0.1,   50, 34192,  4526
 0.8,  0.1,  100, 34192,  2061
 0.8,  0.1,  300, 34192,     0
 0.8,  0.1,  500, 34192,   394
 0.8,  0.2,    1, 34192, 14020
 0.8,  0.2,    3, 34192, 11772
 0.8,  0.2,    5, 34192,  3306
 0.8,  0.2,   10, 34192,  4250
 0.8,  0.2,   50, 34192,     0
 0.8,  0.2,  100, 34192,  2576
 0.8,  0.2,  300, 34192,   505
 0.8,  0.2,  500, 34192,  1062
 0.8,  0.3,    1, 34192, 10799
 0.8,  0.3,    3, 34192,  7156
 0.8,  0.3,    5, 34192,  4950
 0.8,  0.3,   10, 34192,  6304
 0.8,  0.3,   50, 34192,   964
 0.8,  0.3,  100, 34192,  1755
 0.8,  0.3,  300, 34192,     0
 0.8,  0.3,  500, 34192,  1274
 0.8,  0.4,    1, 34192, 17329
 0.8,  0.4,    3, 34192,  4585
 0.8,  0.4,    5, 34192,  8495
 0.8,  0.4,   10, 34192,  4991
 0.8,  0.4,   50, 34192,  1101
 0.8,  0.4,  100, 34192,   394
 0.8,  0.4,  300, 34192,  1101
 0.8,  0.4,  500, 34192,   505
 0.8,  0.5,    1, 34192,  6448
 0.8,  0.5,    3, 34192,  8926
 0.8,  0.5,    5, 34192,  8265
 0.8,  0.5,   10, 34192,  3375
 0.8,  0.5,   50, 34192,  2918
 0.8,  0.5,  100, 34192,  1928
 0.8,  0.5,  300, 34192,  1376
 0.8,  0.5,  500, 34192,   394
 0.8,  0.6,    1, 34192,  8110
 0.8,  0.6,    3, 34192,  4245
 0.8,  0.6,    5, 34192,  4918
 0.8,  0.6,   10, 34192,  5485
 0.8,  0.6,   50, 34192,     0
 0.8,  0.6,  100, 34192,  1376
 0.8,  0.6,  300, 34192,  1274
 0.8,  0.6,  500, 34192,     0
 0.8,  0.7,    1, 34192, 11275
 0.8,  0.7,    3, 34192,  5525
 0.8,  0.7,    5, 34192,  6086
 0.8,  0.7,   10, 34192,   964
 0.8,  0.7,   50, 34192,  3513
 0.8,  0.7,  100, 34192,  3878
 0.8,  0.7,  300, 34192,  1062
 0.8,  0.7,  500, 34192,  1109
 0.8,  0.8,    1, 34192,  5182
 0.8,  0.8,    3, 34192,  5145
 0.8,  0.8,    5, 34192,  9773
 0.8,  0.8,   10, 34192,  3002
 0.8,  0.8,   50, 34192,  2918
 0.8,  0.8,  100, 34192,   394
 0.8,  0.8,  300, 34192,  1571
 0.8,  0.8,  500, 34192,   964
 0.9,  0.1,    1, 34192,  9251
 0.9,  0.1,    3, 34192,  7354
 0.9,  0.1,    5, 34192,  3851
 0.9,  0.1,   10, 34192,  4546
 0.9,  0.1,   50, 34192,  2061
 0.9,  0.1,  100, 34192,   964
 0.9,  0.1,  300, 34192,  1571
 0.9,  0.1,  500, 34192,  1109
 0.9,  0.2,    1, 34192,  4626
 0.9,  0.2,    3, 34192,  3767
 0.9,  0.2,    5, 34192,  6455
 0.9,  0.2,   10, 34192,  6962
 0.9,  0.2,   50, 34192,   964
 0.9,  0.2,  100, 34192,  1614
 0.9,  0.2,  300, 34192,   394
 0.9,  0.2,  500, 34192,   505
 0.9,  0.3,    1, 34192, 12343
 0.9,  0.3,    3, 34192,  5415
 0.9,  0.3,    5, 34192,  7185
 0.9,  0.3,   10, 34192,  6860
 0.9,  0.3,   50, 34192,  1618
 0.9,  0.3,  100, 34192,  1109
 0.9,  0.3,  300, 34192,  1101
 0.9,  0.3,  500, 34192,   394
 0.9,  0.4,    1, 34192, 10064
 0.9,  0.4,    3, 34192,  6474
 0.9,  0.4,    5, 34192,  3494
 0.9,  0.4,   10, 34192,  5348
 0.9,  0.4,   50, 34192,  3624
 0.9,  0.4,  100, 34192,  1376
 0.9,  0.4,  300, 34192,   964
 0.9,  0.4,  500, 34192,   964
 0.9,  0.5,    1, 34192,  8808
 0.9,  0.5,    3, 34192,  7870
 0.9,  0.5,    5, 34192,  3878
 0.9,  0.5,   10, 34192,  4383
 0.9,  0.5,   50, 34192,  1948
 0.9,  0.5,  100, 34192,   505
 0.9,  0.5,  300, 34192,  1856
 0.9,  0.5,  500, 34192,   505
 0.9,  0.6,    1, 34192, 12308
 0.9,  0.6,    3, 34192,  6118
 0.9,  0.6,    5, 34192,  1819
 0.9,  0.6,   10, 34192,  3767
 0.9,  0.6,   50, 34192,  4915
 0.9,  0.6,  100, 34192,  1109
 0.9,  0.6,  300, 34192,     0
 0.9,  0.6,  500, 34192,     0
 0.9,  0.7,    1, 34192, 14826
 0.9,  0.7,    3, 34192,  7983
 0.9,  0.7,    5, 34192,  4241
 0.9,  0.7,   10, 34192,  1948
 0.9,  0.7,   50, 34192,  3806
 0.9,  0.7,  100, 34192,  1856
 0.9,  0.7,  300, 34192,  1109
 0.9,  0.7,  500, 34192,   394
 0.9,  0.8,    1, 34192, 11141
 0.9,  0.8,    3, 34192,  6800
 0.9,  0.8,    5, 34192,  4507
 0.9,  0.8,   10, 34192,  6558
 0.9,  0.8,   50, 34192,  1101
 0.9,  0.8,  100, 34192,  1881
 0.9,  0.8,  300, 34192,  1109
 0.9,  0.8,  500, 34192,   394
